text,label
"Subject: adv: Put your resume back to work
Message-ID: <GTUBE1.1010101@example.net>
Date: Wed, 23 Jul 2003 23:30:00 +0200
From: Sender <sender@example.net>
To: Recipient <recipient@example.net>
MIME-Version: 1.0
Content-Type: text/plain; charset=us-ascii
Content-Transfer-Encoding: 7bit

Dear Candidate,

We recently came across a posting of your resume on the Internet.   After our 
research, we determined that it was not posted on over 45 other top job sites. 
The impact to you is that over 83% of the employers and recruiters looking to 
hire candidates with your skills are not reading your resume.  

Is your resume taking the day off?  
While most people post their resumes on the top three job sites, such as Monster, 
HotJobs, and CareerBuilder, there are many other specialized job sites that employers 
and recruiters use to find candidates.  

When those specialized job sites are combined with the top three job sites, your 
resume is read by nearly 100% of the employers and recruiters who are looking 
to hire or place candidates with your skills.  

Free Job Site Research
Visit our web site for free information that will help you sort out the job site 
madness.  We provide a free list of the top 50 job sites that can help shift 
your job search into high gear.  Click here to get the free information that 
can help change your future:  http://www.ResumeValet.com  

Today's job market is too competitive to rely on a limited strategy for finding 
your next job.  If it is time to put your resume back to work, then it's time 
for ResumeValet.  

Best wishes always,

ResumeValet
--  Putting your resume ""back to work.""
http://www.ResumeValet.com 
 
Copyright 2002
Professionals Online Network, Inc.",1
"Subject: Re: Your Order
Message-ID: <GTUBE1.1010101@example.net>
Date: Wed, 23 Jul 2003 23:30:00 +0200
From: Sender <sender@example.net>
To: Recipient <recipient@example.net>
MIME-Version: 1.0
Content-Type: text/plain; charset=us-ascii
Content-Transfer-Encoding: 7bit

1) Let's say you... Sell a $24.95 PRODUCT or SERVICE.
2) Let's say you... Broadcast Email FREE to 500,000 PEOPLE DAILY.
3) Let's say you... Receive JUST 1 ORDER for EVERY 2,500 EMAILS.

CALCULATION OF YOUR EARNINGS BASED ON THE ABOVE STATISTICS:
[Day 1]: $4,990  [Week 1]: $34,930  [Month 1]: $139,720

----- ---- --- -- -  -
You now know why you receive so many email advertisements...
===> BROADCAST EMAIL ADVERTISING IS EXTREMELY PROFITABLE!

1) What if you... Sell a $99.95 PRODUCT or SERVICE?
2) What if you... Broadcast Email to 30,000,000+ PEOPLE MONTHLY?
3) What if you... Receive 1 ORDER for EVERY 250 EMAILS?

Just IMAGINE => DAY 30! ==> WEEK 30!! ===> MONTH 30!!!

==> The PROFITS that Broadcast Email CAN GENERATE are AMAZING!!

** According to Forrester Research, a Broadcast Email Ad is up
** to 15 TIMES MORE LIKELY to Result in a Sale than a Banner Ad!

----- ---- --- -- -  -
[COMPARISON OF INTERNET ADVERTISING METHODS]:
==================================================================
=> A 1/20 Page Targeted Web Site Banner Ad to 5 Million People
   on the Internet can cost you about $100,000.

=> A 5 Page Targeted Direct Mail Advertisement to 1 Million People
   through the Postal Service can cost you about $500,000.

=> A 50 Page Targeted HTML Broadcast Email Advertisement with
   Pictures to 50,000,000 People through the Internet is Free.

..Which advertising method sounds most appealing to you?

==================================================================

""Targeted direct email advertising is the wave of the future.
 By no other means can you effectively reach your market so
 quickly and inexpensively."" - ONLINE PROFITS NEWSLETTER

""Many business people are finding out that they can now advertise
 in ways that they never could have afforded in the past.  The
 cost of sending mass e-mail is extremely low, and the response
 rate is high and quick."" - USA TODAY

---- --- -- -  -
[EXAMPLE OF A PERSONALIZED/TARGETED BROADCAST EMAIL]:
-------- ------- ------ ----- ---- --- -- -  -
From: erica@kittiesinc.com
To: mary@comertom.com
Subject: About Your Cat!

Hi Mary,

Are you interested in receiving up to 80% SAVINGS on CAT SUPPLIES?
If so, come visit our web site at: http://www.kittiesinc.com

==================================================================
=> With Broadcast Email Software, a Broadcast Email Advertisement
=> like this one can be AUTOMATICALLY sent to up to 1,000,000 
=> PEOPLE on a DAILY BASIS with LESS than 2 MINUTES of YOUR TIME!

* IMT Strategies Reports an AVERAGE of a 16.4% CLICK THROUGH RATE
  from users that have received a Broadcast Email Advertisement!

----- ---- --- -- -  -
A EUROPEAN 2001 BENCHMARK STUDY
Conducted by Forrester Research Says:

1) 41% of Consumers Believe Email is a Good Way to Find out About
   New Products.

2) 36% of Consumers in 13 Countries Read Most of the Promotional
   Email they Receive and 9% Forward the Email to a Friend Because
   They Think it is Valuable.

---- --- -- -  -
BE PREPARED!  You may receive A HUGE AMOUNT of orders within
minutes of sending out your first Broadcast Email Advertisement!

* According to Digital Impact, 85% of Broadcast Email Offers are
  responded to within the FIRST 48 HOURS!

""When you reach people with e-mail, they're in a work mode, even
 if they're not at work.  They're sitting up, they're alert.  You
 catch them at a good moment, and if you do it right, you have a
 really good shot of having them respond.""
 - WILLIAM THAMES [Revnet Direct Marketing VP]

---- --- -- -  -
* An Arthur Anderson Online Panel reveals that 85% of Online Users
  say that Broadcast Email Advertisements have LED TO A PURCHASE!""

""According to FloNetwork, US Consumers DISCOVER New Products and
 Services 7+ TIMES MORE OFTEN through an Email Advertisement,
 than through Search Engines, Magazines and Television COMBINED!""

Only a HANDFUL of Companies on the Internet have Discovered
Broadcast Email Advertising... => NOW YOU CAN BE ONE OF THEM!!

---- --- -- -  -
=> United Messaging says there are 890+ MILLION EMAIL ADDRESSES!
=> GET READY!  Now with Broadcast Email, You Can Reach them ALL
=> Thanks to our Broadcast Email Software!

Our Broadcast Email Software with DNS Technology Automatically
Creates 10 SUPER-FAST MAIL SERVERS on Your COMPUTER which are
then used to Send out Your Broadcast Emails to MILLIONS for FREE!

==> With our NEW EMAIL SENDING TECHNOLOGY... 
==> Your Internet Provider's Mail Servers are NOT USED!

There are NO Federal Regulations or Laws on Email Advertising &
Now with Our Software => You Can Avoid Internet Provider Concerns!

==================================================================
=> If you send a Broadcast Email Advertisement to 50,000,000
=> People and Just 1 of 5,000 People Respond, You Can Generate
=> 10,000 EXTRA ORDERS!  How Much EXTRA PROFIT is this for You?
==================================================================

------ ----- ---- --- -- -  -
As Featured in: ""The Boston Globe"" (05/29/98),
""The Press Democrat"" (01/08/99), ""Anvil Media"" (01/29/98):
==================================================================
[NIM Corporation Presents]: THE BROADCAST EMAIL PACKAGE
==================================================================
REQUIREMENTS: WIN 95/98/2000/ME/NT/XP or MAC SoftWindows/VirtualPC

=> [BROADCAST EMAIL SENDER SOFTWARE] ($479.00 Retail):
    Our Broadcast Email Sender Software allows you the ability to
    send out Unlimited, Personalized and Targeted Broadcast Email 
    Advertisements to OVER 500,000,000 People on the Internet at
    the rate of up to 1,000,000 DAILY, AUTOMATICALLY and for FREE!
    Have a List of Your Customer Email Addresses?  Broadcast Email
    Advertise to Them with our Software for FREE!

=> [TARGETED EMAIL EXTRACTOR SOFTWARE] ($299.00 Retail):
    Our Targeted Email Extractor Software will Automatically
    Navigate through the TOP 8 Search Engines, 50,000+ Newsgroups,
    Millions of Web Sites, Deja News, Etc.. and Collect MILLIONS
    of Targeted Email Addresses by using the keywords of your
    choice!  This is the ULTIMATE EXTRACTOR TOOL!

=> [28,000,000+ EMAIL ADDRESSES] ($495.00 Retail):
    MILLIONS of the NEWEST & FRESHEST General Interest and
    Regionally Targeted Email Addresses Separated by Area Code,
    State, Province, and Country!  From Alabama to Wyoming,
    Argentina to Zimbabwe!  28,000,000+ FRESH EMAILS are YOURS!

=> [STEP BY STEP BROADCAST EMAIL PACKAGE INSTRUCTIONS]:
    You will be Guided through the Entire Process of Installing
    and Using our Broadcast Email Software to Send out Broadcast
    Email Advertisements, like this one, to MILLIONS of PEOPLE for
    FREE!  Even if you have NEVER used a computer before, these
    instructions make sending Broadcast Email as EASY AS 1-2-3!

=> [THE BROADCAST EMAIL HANDBOOK]:
    The Broadcast Email Handbook will describe to you in detail,
    everything you ever wanted to know about Broadcast Email!
    Learn how to write a SUCCESSFUL Advertisement, how to manage
    the HUNDREDS of NEW ORDERS you could start receiving, what
    sells BEST via Broadcast Email, etc...  This Handbook is a
    NECESSITY for ANYONE involved in Broadcast Email!

=> [UNLIMITED CUSTOMER & TECHNICAL SUPPORT]:
    If you ever have ANY questions, problems or concerns with
    ANYTHING related to Broadcast Email, we include UNLIMITED
    Customer & Technical Support to assist you!  Our #1 GOAL
    is CUSTOMER SATISFACTION!

=> [ADDITIONAL INFORMATION]:
    Our Broadcast Email Software Package contains so many
    features, that it would take five additional pages just to
    list them all!  Duplicate Removing, Automatic Personalization,
    and Free Upgrades are just a few of the additional bonuses
    included with our Broadcast Email Software Package!

------ ----- ---- --- -- -  -
=> ALL TOGETHER our Broadcast Email Package contains EVERYTHING
   YOU WILL EVER NEED for Your Entire Broadcast Email Campaign!

** You Will Receive the ENTIRE Broadcast Email Package with
   EVERYTHING Listed Above ($1,250.00+ RETAIL) for ONLY $499.00!
==================================================================
=> BUT WAIT!!  If You Order by Monday, June 3rd, You Will
   Receive the ENTIRE Broadcast Email Package for ONLY $295.00!!
==================================================================

Regardless, if you send to 1,000 or 100,000,000 PEOPLE...

You will NEVER encounter any additional charges ever again!
Our Broadcast Email Software sends Email for a LIFETIME for FREE!

----- ---- --- -- -  -
Since 1997, we have been the Broadcast Email Marketing Authority.
Our #1 GOAL is to SEE YOU SUCCEED with Broadcast Email Advertising.

We are so confident about our Broadcast Email Package, that we are
giving you 30 DAYS to USE OUR ENTIRE PACKAGE FOR FREE!

==> You can SEND Unlimited Broadcast Email Advertisements!
==> You can EXTRACT Unlimited Targeted Email Addresses!
==> You can RECEIVE Unlimited Orders!

If you do not receive at least a 300% INCREASE in SALES or are not
100% COMPLETELY SATISFIED with each and every single aspect of our
Broadcast Email Package, simply return it to us within 30 DAYS for
a 100% FULL REFUND, NO QUESTIONS ASKED!!

Best of ALL, if you decide to keep our Broadcast Email Package, it
can be used as a 100% TAX WRITE OFF for your Business!

---- --- -- - -
See what users of our Broadcast Email Package have to say...
==================================================================

""Since using your program, I have made as much in two days as I
 had in the previous two weeks!!!!!  I have to say thank you for
 this program - you have turned a hobby into a serious money
 making concern.""
 = W. ROGERS - Chicago, IL

""We have used the software to send to all our members plus about
 100,000 off the disk you sent with the software and the response
 we have had is just FANTASTIC!!  Our visits and sales are nearly
 at an all time high!""
 = A. FREEMAN - England, UK

""I have received over 1200 visitors today and that was only
 sending out to 10,000 email addresses!""
 = K. SWIFT - Gunnison, CO

""I'm a happy customer of a few years now.  Thanks a lot....I love
 this program..""
 = S. GALLAGHER - Melville, NY

""Thanks for your prompt filing of my order for your broadcast email
 software -- it took only about a day.  This is faster than ANYBODY
 I have ever ordered something from!  Thanks again!""
 = W. INGERSOLL - Scottsdale, AZ

""I feel very good about referring the folks I have sent to you
 thus far and will continue to do so.  It is rare to find a company
 that does business this way anymore...it is greatly appreciated.""
 = T. BLAKE - Phoenix, AZ

""Your software is a wonderful tool! A++++""
 = S. NOVA - Los Angeles, CA

""Thank you for providing such a fantastic product.""
 = M. LOPEZ - Tucson, AZ

""Your tech support is the best I have ever seen!""
 = G. GONZALEZ - Malibu, CA

""I am truly impressed with the level of service.  I must admit I
 was a bit skeptical when reading your ad but you certainly deliver!""
 = I. BEAUDOIN - Toronto, ON

""My first go round gave me $3000 to $4000 in business in less than
 one week so I must thank your company for getting me started.""
 = A. ROBERTS - San Francisco, CA

""We are really happy with your Email program.  It has increased
 our business by about 500%.""
 = M. JONES - Vancouver, BC

""IT REALLY WORKS!!!!!  Thank you thank you, thank you.""
 = J. BECKLEY - Cupertino, CA

----- ---- --- -- -  -
[SOUND TOO GOOD TO BE TRUE?]

** If you Broadcast Email to 500,000 Internet Users Daily...
** Do you think that maybe 1 of 5,000 may order?

=> If so... That is 100 EXTRA (COST-FREE) ORDERS EVERY DAY!!

Remember.. You have 30 DAYS to use our Broadcast Email Package
for FREE and SEE IF IT WORKS FOR YOU!

If YOU are not 100% COMPLETELY SATISFIED, SIMPLY RETURN the
Broadcast Email Package to us within 30 DAYS for a FULL REFUND!

--- -- -  -
[BROADCAST EMAIL SOFTWARE PACKAGE]: Easy Ordering Instructions
==================================================================
=> Once your order is received we will IMMEDIATELY RUSH out the
=> Broadcast Email Package on CD-ROM to you via FEDEX PRIORITY
=> OVERNIGHT or 2-DAY PRIORITY INTERNATIONAL the SAME DAY => FREE!

------- ------ ----- ---- --- -- -  -
[TO ORDER BY PHONE]:
To order our Broadcast Email Software Package by phone with
a Credit Card or if you have any additional questions, please 
call our Sales Department M-F from 8am to 5pm PST at:

=> (541)665-0400

** YOU CAN ORDER NOW!  ALL Major Credit Cards are Accepted!

ORDER by 3PM PST (M-TH) TODAY -> Have it by 10am TOMORROW -> FREE!
EUROPEAN & FOREIGN Residents -> Have it within 2 WEEKDAYS -> FREE!

REMOVAL From Our Email List => (206)208-4589
------- ------ ----- ---- --- -- -  -
[TO ORDER BY FAX]:
To order our Broadcast Email Software Package by fax with a Credit
Card, please print out the order form at the bottom of this email
and complete all necessary blanks.  Then, fax the completed order
form to:

=> (503)213-6416

------- ------ ----- ---- --- -- -  -
[TO ORDER BY POSTAL MAIL]:
To order our Broadcast Email Software Package with a Cashiers
Check, Credit Card, US Money Order, US Personal Check, or US Bank
Draft by postal mail, please print out the order form at the
bottom of this email and complete all necessary blanks.

Then, send it along with payment of $295.00 US postmarked by
Monday, June 3rd, or $499.00 US after Monday, June 3rd to:

NIM Corporation
1314-B Center Drive #514
Medford, OR 97501
United States of America

----- ---- --- -- -  -
""OVER 20,000 BUSINESSES come on the Internet EVERY single day...
If you don't send out Broadcast Email... YOUR COMPETITION WILL!""

------- ------ ----- ---- --- -- -  -
[Broadcast Email Software Package]: ORDER FORM
(c)1997-2002 NIM Corporation.  All Rights Reserved
==================================================================

Company Name: ____________________________________________________

Your Name: _______________________________________________________

BILLING ADDRESS: _________________________________________________

City: ________________________ State/Province: ___________________

Zip/Postal Code: _______________ Country: ________________________

NON POBOX SHIPPING ADDRESS: ______________________________________

City: ________________________ State/Province: ___________________

Zip/Postal Code: _______________ Country: ________________________

Phone Number: ___________________ Fax Number: ____________________

Email Address: ___________________________________________________

** To Purchase by Credit Card, Please Complete the Following:

Visa [ ]  Mastercard [ ]  AmEx [ ]  Discover [ ]  Diners Club [ ]

Name on Credit Card: _____________________________________________

CC Number: _________________________________ Exp. Date: __________

Amount to Charge Credit Card ($295.00 or $499.00):  ______________

Signature: _______________________________________________________

==================================================================",1
"Subject: Make you look and feel 20 YEARS YOUNGER!18861
Message-ID: <GTUBE1.1010101@example.net>
Date: Wed, 23 Jul 2003 23:30:00 +0200
From: Sender <sender@example.net>
To: Recipient <recipient@example.net>
MIME-Version: 1.0
Content-Type: text/plain; charset=us-ascii
Content-Transfer-Encoding: 7bit

As seen on NBC, CBS, CNN, and even Oprah! The health discovery that actuallyreverses aging while burning fat, without dieting or exercise! This provendiscovery has even been reported on by the New England Journal of Medicine.Forget aging and dieting forever! And it's Guaranteed! 

Click below to enter our web site:
http://www.freehostchina.com/washgh/

Would you like to lose weight while you sleep!
No dieting!
No hunger pains!
No Cravings!
No strenuous exercise!
Change your life forever! 

100% GUARANTEED!

1.Body Fat Loss 82% improvement.
2.Wrinkle Reduction 61% improvement.
3.Energy Level 84% improvement.
4.Muscle Strength 88% improvement.
5.Sexual Potency 75% improvement.
6.Emotional Stability 67% improvement.
7.Memory 62% improvement.

Click below to enter our web site:
http://www.freehostchina.com/washgh/


**************************************************
If you want to get removed
from our list please email at- standardoptout@x263.net (subject=remove ""your email"")
**************************************************",1
"Subject: Urgent Business
Message-ID: <GTUBE1.1010101@example.net>
Date: Wed, 23 Jul 2003 23:30:00 +0200
From: Sender <sender@example.net>
To: Recipient <recipient@example.net>
MIME-Version: 1.0
Content-Type: text/plain; charset=us-ascii
Content-Transfer-Encoding: 7bit

>>From the Desk of Mr. Kenneth Uba
 
Union Bank of Nigeria,
 
Lagos-Nigeria.
 
 
 
ATTN: THE PRESIDENT/C.E.O
 
STRICTLY A PRIVATE BUSINESS PROPOSAL
 
 
 
Dear Sir,
 
I am Mr. Kenneth Uba, the manager bills and exchange
at the Foreign Remittance Department of the Union Bank of Nigeria Plc. 
 
I am writing this letter to ask for your support and
cooperation to carry out this business opportunity in my department. 
 
We discovered an abandoned sum of $31,000,000.00 (Thirty One million United States Dollars only) in an account that belongs to one of our foreign customers who died along with his entire family of a wife and two children in November 1997 in a Plane crash.
 

 
Since we heard of his death, we have been expecting his next-of-kin to come over and put claims for his money as the heir, because we cannot release the fund from his account unless someone applies for claim as
the next-of-kin to the deceased as indicated in our banking guidelines.
Unfortunately, neither their family member nor distant relative has ever appeared to claim the said fund. 
 
Upon this discovery, I and other officials in my department have agreed to make business with you and release the total amount into your account as the heir of the fund since no one came for it or discovered he maintained account with our bank, otherwise the fund will be returned to the bank's treasury as unclaimed fund.
 
We have agreed that our ratio of sharing will be as stated thus; 
20 % for you as foreign partner, 75 % for us the officials in my department and 5 % for the settlement of all local and foreign expenses incurred by us and you during the course of this business.
 

Upon the successful completion of this transfer, I and one of my colleagues will come to your country and mind our share. It is from our 75 % we intend to import Agricultural machineries into my country as a way of recycling the fund.  

To commence this transaction, we require you to immediately indicate your interest by a return e-mail and enclose your private contact telephone number, fax number full name and address and your designated
bank coordinates to enable us file letter of claim to the appropriate departments for necessary approvals before the transfer can be made.

Note also, this transaction must be kept STRICTLY CONFIDENTIAL because of its nature. 
 
I look forward to receiving your prompt response.
 
 
 
Mr. Kenneth Uba
 
Union Bank of Nigeria.
 


http://xent.com/mailman/listinfo/fork",1
"Subject: It will work for you
Message-ID: <GTUBE1.1010101@example.net>
Date: Wed, 23 Jul 2003 23:30:00 +0200
From: Sender <sender@example.net>
To: Recipient <recipient@example.net>
MIME-Version: 1.0
Content-Type: text/plain; charset=us-ascii
Content-Transfer-Encoding: 7bit

As seen on NBC, CBS, CNN, and even Oprah! The health 
discovery that actually reverses aging while burning fat, 
without dieting or exercise! This proven discovery has even 
been reported on by the New England Journal of Medicine. 
Forget  aging and dieting forever! And it's Guaranteed!   

Click here:
http://66.231.133.70/sj1/index.html 

Would you like to lose weight while you sleep!
No dieting!
No hunger pains!
No Cravings!
No strenuous exercise!
Change your life forever! 

100% GUARANTEED!

1.Body Fat Loss            82% improvement.
2.Wrinkle Reduction     61% improvement.
3.Energy Level              84% improvement.
4.Muscle Strength         88% improvement.
5.Sexual Potency         75% improvement.
6.Emotional Stability      67% improvement.
7.Memory                      62% improvement.

***********************************************************

You are receiving this email as a subscriber
to the Opt-In America Mailing List. 
To unsubscribe from future offers,
just click here:
mailto:affiliateoptout@btamail.net.cn?Subject=off",1
"Subject: Profitable Business Relationship
Message-ID: <GTUBE1.1010101@example.net>
Date: Wed, 23 Jul 2003 23:30:00 +0200
From: Sender <sender@example.net>
To: Recipient <recipient@example.net>
MIME-Version: 1.0
Content-Type: text/plain; charset=us-ascii
Content-Transfer-Encoding: 7bit

MR MABO LOKO
BRANCH OFFICER,
UNITED BANK FOR AFRICA PLC
ILUPEJU LAGOS NIGERIA
                               
                              
ATT:PRESIDENT/C.E.O

SIR                 

          AN URGENT BUSINESS PROPOSAL
I am pleased to get across to you for a very urgent and profitable 
business proposal,Though I don't know you neither have I seen you before but my confidence was reposed On you when the Chief Executive of Lagos State
chamber of Commerce and Industry handed me your contact for a 
confidential business. 

I am AN OFFICER with the United Bank for Africa Plc (UBA),Ilupeju branch,
Lagos Nigeria.

The intended business is thus; We had a customer, a Foreigner (a 
Turkish)resident in Nigeria, he was a Contractor with one of the Government Parastatals. He has in his Account in my branch the sum of US$35 Million(Thirty five Million U.S. Dollars).
 
Unfortunately, the man died four years ago until today non-of his next
of kin has come Forward to claim the money. 
Having noticed this, I in collaboration with two other top Officials
of the bank we have covered up the account all this while.  
 Now we want you (being a foreigner) to be fronted as one of his next
of kin and forward Your account and other relevant documents to be 
advised to you by us to attest to the Claim. 

We will use our positions to get all internal documentations to back
up the claims .The whole procedures will last only ten working days to
get the fund retrieved successfully Without trace even in future.
 
Your response is only what we are waiting for as we have arranged all
necessary things  As soon as this message comes to you kindly get back to me indicating your interest ,Then I will furnish you with the whole procedures to ensure that the deal is successfully Concluded 

For your assistance we have agreed to give you thirty percent (30%) of
the Total sum at the end of the transaction. It is risk free and a mega
fortune. 
All correspondence Towards this transaction will be through the e-mail
addresses. 
 
I await your earliest response.  
Thanks, 

Yours Sincerel

MR MABO LOKO


--DeathToSpamDeathToSpamDeathToSpam--


-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings",1
"Subject: BANNED CD! BANNED CD!
Message-ID: <GTUBE1.1010101@example.net>
Date: Wed, 23 Jul 2003 23:30:00 +0200
From: Sender <sender@example.net>
To: Recipient <recipient@example.net>
MIME-Version: 1.0
Content-Type: text/plain; charset=us-ascii
Content-Transfer-Encoding: 7bit

*****************BANNEDCD::::::::::::::::::::::::::::::::::>NET******************

I have been receiving emails saying that I'm contributing to the ""moral decay of society"" by selling the Banned CD.  That may be, but I feel strongly that you have a right to benefit from 
this hard-to-find information. 

So I am giving you ONE LAST CHANCE to order the Banned CD! 

With this powerful CD, you will be able to investigate your friends, enemies and lovers in just minutes using the Internet.  You can track down old flames from college, or you can dig up some dirt on your boss to make sure you get that next promotion! 
  

Or maybe you want a fake diploma to hang on your bedroom wall.  You'll find addresses for companies that make these diplomas on the Banned CD. 

Need to disappear fast and never look back?  No problem! 
Using the Banned CD, you will learn how to build a completely 
new identity. 

Obviously, the Powers That Be don't want you to have the Banned CD.  They have threatened me with lawsuits, fines, and even imprisonment unless I stop selling it immediately. But I feel that YOU have a Constitutional right to access this type of information, and I can't be intimidated. 


 Uncle Sam and your creditors are horrified that I am still selling this product!  There must be a price on my head! 

Why are they so upset? Because this CD gives you freedom. 
And you can't buy freedom at your local Walmart.  You will 
have the freedom to avoid creditors, judgments, lawsuits, IRS 
tax collectors, criminal indictments, your greedy ex-wife or 
ex-husband, and MUCH more!

Please Click the URL for the Detail! 

http://%32%317.%31%30%36.%355%2E97
 

{%RAND%}
You are receiving this special offer because you have provided permission to receive third party email communications regarding special online promotions or offers. We strongly oppose the use of SPAM email and do not want to send our mailings to anyone who does not wish to receive them. If you do not wish to receive any further messages from netcommission. To Be Removed From Our List, 
http://%32%317.%31%30%36.%355%2E97/remove.html

--DeathToSpamDeathToSpamDeathToSpam--


-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings",1
"Subject: fast ship Viagra, Phentermine, etc...             RIYM
Message-ID: <GTUBE1.1010101@example.net>
Date: Wed, 23 Jul 2003 23:30:00 +0200
From: Sender <sender@example.net>
To: Recipient <recipient@example.net>
MIME-Version: 1.0
Content-Type: text/plain; charset=us-ascii
Content-Transfer-Encoding: 7bit

We ship worldwide within 24 hours!

No waiting rooms, drug stores, or embarrassing conversations. 
Our licensed pharmacists will have your order to you in 1 or 2 days!
Click this link to get started today!   
http://www.atlanticmeds.com/main2.php?rx=17692
   
VIAGRA and many other prescription drugs available, including: 
   
XENICAL and Phentermine, weight loss medications used to help
overweight people lose weight and keep this weight off. 

VALTREX, Treatement for Herpes. 
   
PROPECIA, the first pill that effectively treats
male pattern hair loss. 
http://www.atlanticmeds.com/main2.php?rx=17692
ZYBAN, Zyban is the first nicotine-free pill that,
as part of a  comprehensive program from 
your health care  professional, can help you
stop smoking. 
http://www.atlanticmeds.com/main2.php?rx=17692
CLARITIN, provides effective relief from the  symptoms 
of seasonal allergies.  And Much More... 

Cilck this link to get started today!
http://www.atlanticmeds.com/main2.php?rx=17692
   

   
 
To Be extracted from future contacts visit:
http://worldrxco.com/remove.php
flierguy49_2000
http://xent.com/mailman/listinfo/fork",1
"Subject: ok?????
Message-ID: <GTUBE1.1010101@example.net>
Date: Wed, 23 Jul 2003 23:30:00 +0200
From: Sender <sender@example.net>
To: Recipient <recipient@example.net>
MIME-Version: 1.0
Content-Type: text/plain; charset=us-ascii
Content-Transfer-Encoding: 7bit

Welcome to Viagra Express!

http://www.universalmeds.com/main2.php?rx=16863

Our objective at Viagra Express is simple! We want to provide only 
genuine FDA approved VIAGRA to you at the lowest possible prices.

Some important factors that set us apart from our competition:

* CONFIDENTIAL ONLINE DR. CONSULTATION
* GLOBAL PHYSICIAN NETWORK OF 200+ LICENSED PHYSICIANS
* WORLDWIDE 24 HOUR DELIVERY UPON ORDER APPROVAL
* SIMPLY THE LOWEST PRICES
* NO-CHARGE FOR ANY ORDER NOT APPROVED FOR ANY REASON
* DISCRETION ASSURED, SATISFACTION GUARANTEED


 http://www.universalmeds.com/main2.php?rx=16863
 
 
 We also carry 4 other products from weight loss to hair loss products.

 



ht",1
"Subject: Younger and healthier with ULTIMATE-hGH17283
Message-ID: <GTUBE1.1010101@example.net>
Date: Wed, 23 Jul 2003 23:30:00 +0200
From: Sender <sender@example.net>
To: Recipient <recipient@example.net>
MIME-Version: 1.0
Content-Type: text/plain; charset=us-ascii
Content-Transfer-Encoding: 7bit

As seen on NBC, CBS, CNN, and even Oprah! The health discovery that actuallyreverses aging while burning fat, without dieting or exercise! This provendiscovery has even been reported on by the New England Journal of Medicine.Forget aging and dieting forever! And it's Guaranteed! 

Click below to enter our web site:
http://www.freehostchina.com/washgh/

Would you like to lose weight while you sleep!
No dieting!
No hunger pains!
No Cravings!
No strenuous exercise!
Change your life forever! 

100% GUARANTEED!

1.Body Fat Loss 82% improvement.
2.Wrinkle Reduction 61% improvement.
3.Energy Level 84% improvement.
4.Muscle Strength 88% improvement.
5.Sexual Potency 75% improvement.
6.Emotional Stability 67% improvement.
7.Memory 62% improvement.

Click below to enter our web site:
http://www.freehostchina.com/washgh/


**************************************************
If you want to get removed
from our list please email at- standardoptout@x263.net (subject=remove ""your email"")
**************************************************",1
"Subject: REQUEST FOR ASSISTANCE
Message-ID: <GTUBE1.1010101@example.net>
Date: Wed, 23 Jul 2003 23:30:00 +0200
From: Sender <sender@example.net>
To: Recipient <recipient@example.net>
MIME-Version: 1.0
Content-Type: text/plain; charset=us-ascii
Content-Transfer-Encoding: 7bit

BARRISTER ADEWALE COKER CHAMBERS
Legal Practitioners / Notary Public
Blk 804- Law House Building
Lagos-Nigeria.

For your kind attention,


              REQUEST FOR ASSISTANCE
It is my humble pleasure to write you this letter irrespective of the fact that you do not know me.  However,I am in search of a reliable and trustworthy person that can handle a confidential transaction of this nature.

I am BARRISTER ADEWALE COKER, a family lawyer to our former military rule,General Sani Abacha who died suddenly in power some years ago. Since his untimely demise, the family has suffered a lot of harassment from the regimes that succeeded him.  The regime and even the present civilian government are made up of Abacha's enemies.Recently, the wife was banned from traveling outside Kano State their home state as a kind of house arrest and the eldest son still in detention.Although, a lot of money have been recovered from Mrs. Abacha since the death of her husband by the present government, there's still huge sums of money in hard currencies that we have been able to move out of the country for safe keeping to the tune of US$50 million.This money US$50 Million is already in North American and if you are interested,we will prepare you as the beneficiary of the total funds,and you will share 25% of the total funds after clearance from the Security Compan!
y.

Note, there is no risk involved in this project because l am involved as Abacha's confidant.Please you should keep this transaction a top secret and we are prepared to do more business with you pending your approach towards this project.I await your urgent response.Thanks.


Yours Faithfully

BARRISTER ADEWALE COKER.









http://xent.com/mailman/listinfo/fork",1
